node_id,haplotype_count,path_fraction,predecessor_consistency,successor_consistency,local_consistency,consistency_score,status
n62187,36,1.0,1.0,1.0,1.0,1.0,shared
n62188,36,1.0,1.0,1.0,1.0,1.0,shared
n62189,36,1.0,1.0,1.0,1.0,1.0,shared
n62190,36,1.0,1.0,1.0,1.0,1.0,shared
n62191,36,1.0,1.0,1.0,1.0,1.0,shared
n62192,36,1.0,1.0,1.0,1.0,1.0,shared
n62193,36,1.0,1.0,1.0,1.0,1.0,shared
n62194,36,1.0,1.0,1.0,1.0,1.0,shared
n62195,36,1.0,1.0,1.0,1.0,1.0,shared
n62196,36,1.0,1.0,1.0,1.0,1.0,shared
n62197,36,1.0,1.0,1.0,1.0,1.0,shared
n62198,36,1.0,1.0,1.0,1.0,1.0,shared
n62199,36,1.0,1.0,1.0,1.0,1.0,shared
n62200,36,1.0,1.0,1.0,1.0,1.0,shared
n62201,36,1.0,1.0,1.0,1.0,1.0,shared
n62202,36,1.0,1.0,1.0,1.0,1.0,shared
n62203,36,1.0,1.0,1.0,1.0,1.0,shared
n62204,36,1.0,1.0,1.0,1.0,1.0,shared
n62205,36,1.0,1.0,1.0,1.0,1.0,shared
n62206,36,1.0,1.0,1.0,1.0,1.0,shared
n62207,36,1.0,1.0,1.0,1.0,1.0,shared
n62208,36,1.0,1.0,1.0,1.0,1.0,shared
n62209,36,1.0,1.0,1.0,1.0,1.0,shared
n62210,36,1.0,1.0,1.0,1.0,1.0,shared
n62211,36,1.0,1.0,1.0,1.0,1.0,shared
n62212,36,1.0,1.0,1.0,1.0,1.0,shared
n62213,36,1.0,1.0,1.0,1.0,1.0,shared
n62214,36,1.0,1.0,1.0,1.0,1.0,shared
n62215,36,1.0,1.0,1.0,1.0,1.0,shared
n62216,36,1.0,1.0,1.0,1.0,1.0,shared
n62217,36,1.0,1.0,1.0,1.0,1.0,shared
n62218,36,1.0,1.0,1.0,1.0,1.0,shared
n62219,36,1.0,1.0,1.0,1.0,1.0,shared
n62220,36,1.0,1.0,1.0,1.0,1.0,shared
n62221,36,1.0,0.5,0.5,1.0,0.75,shared
n62222,36,1.0,1.0,1.0,1.0,1.0,shared
n62223,36,1.0,1.0,1.0,1.0,1.0,shared
n62224,36,1.0,1.0,1.0,1.0,1.0,shared
n62225,36,1.0,1.0,1.0,1.0,1.0,shared
n62226,36,1.0,1.0,1.0,1.0,1.0,shared
n62227,36,1.0,1.0,1.0,1.0,1.0,shared
n62228,36,1.0,0.5,0.5,1.0,0.75,shared
n62229,36,1.0,1.0,1.0,1.0,1.0,shared
n62230,36,1.0,1.0,1.0,1.0,1.0,shared
n62231,36,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,shared
n62232,36,1.0,1.0,1.0,1.0,1.0,shared
n62233,36,1.0,1.0,1.0,1.0,1.0,shared
n62234,36,1.0,1.0,1.0,1.0,1.0,shared
n62235,36,1.0,0.5,0.5,1.0,0.75,shared
n62236,36,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,shared
n62237,36,1.0,1.0,1.0,1.0,1.0,shared
n62238,36,1.0,1.0,1.0,1.0,1.0,shared
n62239,36,1.0,1.0,1.0,1.0,1.0,shared
n62240,36,1.0,1.0,1.0,1.0,1.0,shared
n62241,36,1.0,1.0,1.0,1.0,1.0,shared
n62242,36,1.0,1.0,1.0,1.0,1.0,shared
n62243,36,1.0,1.0,1.0,1.0,1.0,shared
n62244,36,1.0,1.0,1.0,1.0,1.0,shared
n62245,36,1.0,1.0,1.0,1.0,1.0,shared
n62246,36,1.0,1.0,1.0,1.0,1.0,shared
n62247,36,1.0,1.0,1.0,1.0,1.0,shared
n62248,36,1.0,1.0,1.0,1.0,1.0,shared
n62249,36,1.0,1.0,1.0,1.0,1.0,shared
n62250,36,1.0,1.0,1.0,1.0,1.0,shared
n62251,36,1.0,1.0,1.0,1.0,1.0,shared
n62252,36,1.0,1.0,1.0,1.0,1.0,shared
n62253,36,1.0,1.0,1.0,1.0,1.0,shared
n62254,36,1.0,1.0,1.0,1.0,1.0,shared
n62255,36,1.0,1.0,1.0,1.0,1.0,shared
n62256,36,1.0,1.0,1.0,1.0,1.0,shared
n62257,36,1.0,1.0,1.0,1.0,1.0,shared
n62258,36,1.0,1.0,1.0,1.0,1.0,shared
n62259,36,1.0,1.0,1.0,1.0,1.0,shared
n62260,36,1.0,1.0,1.0,1.0,1.0,shared
n62261,36,1.0,1.0,1.0,1.0,1.0,shared
n62262,36,1.0,1.0,1.0,1.0,1.0,shared
n62263,36,1.0,1.0,1.0,1.0,1.0,shared
n62264,36,1.0,1.0,1.0,1.0,1.0,shared
n62265,36,1.0,1.0,1.0,1.0,1.0,shared
n62266,36,1.0,1.0,1.0,1.0,1.0,shared
n62267,36,1.0,1.0,1.0,1.0,1.0,shared
n62268,36,1.0,1.0,1.0,1.0,1.0,shared
n62269,36,1.0,1.0,1.0,1.0,1.0,shared
n62270,36,1.0,1.0,1.0,1.0,1.0,shared
n62271,36,1.0,1.0,1.0,1.0,1.0,shared
n62272,36,1.0,1.0,1.0,1.0,1.0,shared
n62273,36,1.0,0.5,0.5,1.0,0.75,shared
n62274,36,1.0,1.0,1.0,1.0,1.0,shared
n62275,36,1.0,1.0,1.0,1.0,1.0,shared
n62276,36,1.0,1.0,1.0,1.0,1.0,shared
n62277,36,1.0,1.0,1.0,1.0,1.0,shared
n62278,36,1.0,1.0,1.0,1.0,1.0,shared
n62279,36,1.0,1.0,1.0,1.0,1.0,shared
n62280,36,1.0,1.0,1.0,1.0,1.0,shared
n62281,36,1.0,1.0,1.0,1.0,1.0,shared
n62282,36,1.0,1.0,1.0,1.0,1.0,shared
n62283,36,1.0,1.0,1.0,1.0,1.0,shared
n62284,36,1.0,1.0,1.0,1.0,1.0,shared
n62285,36,1.0,1.0,1.0,1.0,1.0,shared
n62286,36,1.0,1.0,1.0,1.0,1.0,shared
n62287,36,1.0,1.0,1.0,1.0,1.0,shared
n62288,36,1.0,1.0,1.0,1.0,1.0,shared
n62289,36,1.0,1.0,1.0,1.0,1.0,shared
n62290,36,1.0,1.0,1.0,1.0,1.0,shared
n62291,36,1.0,1.0,1.0,1.0,1.0,shared
n62292,36,1.0,1.0,1.0,1.0,1.0,shared
n62293,36,1.0,1.0,1.0,1.0,1.0,shared
n62294,36,1.0,1.0,1.0,1.0,1.0,shared
n62295,36,1.0,0.5,0.5,1.0,0.75,shared
n62296,36,1.0,1.0,1.0,1.0,1.0,shared
n62297,36,1.0,1.0,1.0,1.0,1.0,shared
n62298,36,1.0,1.0,1.0,1.0,1.0,shared
n62299,36,1.0,1.0,1.0,1.0,1.0,shared
n62300,36,1.0,1.0,1.0,1.0,1.0,shared
n62301,36,1.0,1.0,1.0,1.0,1.0,shared
n62302,36,1.0,1.0,1.0,1.0,1.0,shared
n62303,36,1.0,1.0,1.0,1.0,1.0,shared
n62304,36,1.0,0.5,0.5,1.0,0.75,shared
n62305,36,1.0,1.0,1.0,1.0,1.0,shared
n62306,36,1.0,1.0,1.0,1.0,1.0,shared
n62307,36,1.0,1.0,1.0,1.0,1.0,shared
n62308,36,1.0,1.0,1.0,1.0,1.0,shared
n62309,36,1.0,1.0,1.0,1.0,1.0,shared
n62310,36,1.0,1.0,1.0,1.0,1.0,shared
n62311,36,1.0,1.0,1.0,1.0,1.0,shared
n62312,36,1.0,1.0,1.0,1.0,1.0,shared
n62313,36,1.0,1.0,1.0,1.0,1.0,shared
n62314,36,1.0,1.0,1.0,1.0,1.0,shared
n62315,36,1.0,1.0,1.0,1.0,1.0,shared
n62316,36,1.0,1.0,1.0,1.0,1.0,shared
n62317,36,1.0,1.0,1.0,1.0,1.0,shared
n62318,36,1.0,1.0,1.0,1.0,1.0,shared
n62319,36,1.0,1.0,1.0,1.0,1.0,shared
n62320,36,1.0,1.0,1.0,1.0,1.0,shared
n62321,36,1.0,1.0,1.0,1.0,1.0,shared
n62322,36,1.0,1.0,1.0,1.0,1.0,shared
n62323,36,1.0,1.0,1.0,1.0,1.0,shared
n62324,36,1.0,1.0,1.0,1.0,1.0,shared
n62325,36,1.0,1.0,1.0,1.0,1.0,shared
n62326,36,1.0,1.0,1.0,1.0,1.0,shared
n62327,36,1.0,1.0,1.0,1.0,1.0,shared
n62328,36,1.0,1.0,1.0,1.0,1.0,shared
n62329,36,1.0,1.0,1.0,1.0,1.0,shared
n62330,36,1.0,1.0,1.0,1.0,1.0,shared
n62331,36,1.0,1.0,1.0,1.0,1.0,shared
n62332,36,1.0,1.0,1.0,1.0,1.0,shared
n62333,36,1.0,1.0,1.0,1.0,1.0,shared
n62334,36,1.0,1.0,1.0,1.0,1.0,shared
n62335,36,1.0,1.0,1.0,1.0,1.0,shared
n62336,36,1.0,1.0,1.0,1.0,1.0,shared
n62337,36,1.0,1.0,1.0,1.0,1.0,shared
n62338,36,1.0,1.0,1.0,1.0,1.0,shared
n62339,36,1.0,1.0,1.0,1.0,1.0,shared
n62340,36,1.0,0.5,0.5,1.0,0.75,shared
n62341,36,1.0,1.0,1.0,1.0,1.0,shared
n62342,36,1.0,1.0,1.0,1.0,1.0,shared
n62343,36,1.0,1.0,1.0,1.0,1.0,shared
n62344,36,1.0,1.0,1.0,1.0,1.0,shared
n62345,36,1.0,1.0,1.0,1.0,1.0,shared
n62346,36,1.0,1.0,1.0,1.0,1.0,shared
n62347,36,1.0,1.0,1.0,1.0,1.0,shared
n62348,36,1.0,1.0,1.0,1.0,1.0,shared
n62349,36,1.0,1.0,1.0,1.0,1.0,shared
n62350,36,1.0,1.0,1.0,1.0,1.0,shared
n62351,36,1.0,1.0,1.0,1.0,1.0,shared
n62352,36,1.0,1.0,1.0,1.0,1.0,shared
n62353,36,1.0,0.5,0.5,1.0,0.75,shared
n62354,36,1.0,1.0,1.0,1.0,1.0,shared
n62355,36,1.0,0.5,0.5,1.0,0.75,shared
n62356,36,1.0,1.0,1.0,1.0,1.0,shared
n62357,36,1.0,1.0,1.0,1.0,1.0,shared
n62358,36,1.0,1.0,1.0,1.0,1.0,shared
n62359,36,1.0,1.0,1.0,1.0,1.0,shared
n62360,36,1.0,1.0,1.0,1.0,1.0,shared
n62361,36,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,shared
n62362,36,1.0,1.0,1.0,1.0,1.0,shared
n62363,36,1.0,1.0,1.0,1.0,1.0,shared
n62364,36,1.0,1.0,1.0,1.0,1.0,shared
n62365,36,1.0,1.0,1.0,1.0,1.0,shared
n62366,36,1.0,1.0,1.0,1.0,1.0,shared
n62367,36,1.0,1.0,1.0,1.0,1.0,shared
n62368,36,1.0,1.0,1.0,1.0,1.0,shared
n62369,36,1.0,1.0,1.0,1.0,1.0,shared
n62370,36,1.0,1.0,1.0,1.0,1.0,shared
n62371,36,1.0,1.0,1.0,1.0,1.0,shared
n62372,36,1.0,1.0,1.0,1.0,1.0,shared
n62373,36,1.0,1.0,1.0,1.0,1.0,shared
n62374,36,1.0,1.0,1.0,1.0,1.0,shared
n62375,36,1.0,1.0,1.0,1.0,1.0,shared
n62376,36,1.0,1.0,1.0,1.0,1.0,shared
n62377,36,1.0,1.0,1.0,1.0,1.0,shared
n62378,36,1.0,1.0,1.0,1.0,1.0,shared
n62379,36,1.0,1.0,1.0,1.0,1.0,shared
n62380,36,1.0,1.0,1.0,1.0,1.0,shared
n62381,36,1.0,1.0,1.0,1.0,1.0,shared
n62382,36,1.0,1.0,1.0,1.0,1.0,shared
n62383,36,1.0,1.0,1.0,1.0,1.0,shared
n62384,36,1.0,1.0,1.0,1.0,1.0,shared
n62385,36,1.0,1.0,1.0,1.0,1.0,shared
n62386,36,1.0,1.0,1.0,1.0,1.0,shared
n62387,36,1.0,0.5,0.5,1.0,0.75,shared
n62388,36,1.0,1.0,1.0,1.0,1.0,shared
n62389,36,1.0,1.0,1.0,1.0,1.0,shared
n62390,36,1.0,1.0,1.0,1.0,1.0,shared
n62391,36,1.0,1.0,1.0,1.0,1.0,shared
n62392,36,1.0,1.0,1.0,1.0,1.0,shared
n62393,36,1.0,1.0,1.0,1.0,1.0,shared
n62394,36,1.0,1.0,1.0,1.0,1.0,shared
n62395,36,1.0,1.0,1.0,1.0,1.0,shared
n62396,36,1.0,1.0,1.0,1.0,1.0,shared
n62397,36,1.0,1.0,1.0,1.0,1.0,shared
n62398,36,1.0,1.0,1.0,1.0,1.0,shared
n62399,36,1.0,1.0,1.0,1.0,1.0,shared
n62400,36,1.0,1.0,1.0,1.0,1.0,shared
n62401,36,1.0,1.0,1.0,1.0,1.0,shared
n62402,36,1.0,1.0,1.0,1.0,1.0,shared
n62403,36,1.0,1.0,1.0,1.0,1.0,shared
n62404,36,1.0,1.0,1.0,1.0,1.0,shared
n62405,36,1.0,1.0,1.0,1.0,1.0,shared
n62406,36,1.0,1.0,1.0,1.0,1.0,shared
n62407,36,1.0,1.0,1.0,1.0,1.0,shared
n62408,36,1.0,1.0,1.0,1.0,1.0,shared
n62409,36,1.0,1.0,1.0,1.0,1.0,shared
n62410,36,1.0,1.0,1.0,1.0,1.0,shared
n62411,36,1.0,1.0,1.0,1.0,1.0,shared
n62412,36,1.0,1.0,1.0,1.0,1.0,shared
n62413,36,1.0,1.0,1.0,1.0,1.0,shared
n62414,36,1.0,1.0,1.0,1.0,1.0,shared
n62415,36,1.0,1.0,1.0,1.0,1.0,shared
n62416,36,1.0,1.0,1.0,1.0,1.0,shared
n62417,36,1.0,1.0,1.0,1.0,1.0,shared
n62418,36,1.0,1.0,1.0,1.0,1.0,shared
n62419,36,1.0,1.0,1.0,1.0,1.0,shared
n62420,36,1.0,1.0,1.0,1.0,1.0,shared
n62421,36,1.0,1.0,1.0,1.0,1.0,shared
n62422,36,1.0,1.0,1.0,1.0,1.0,shared
n62423,36,1.0,1.0,1.0,1.0,1.0,shared
n62424,36,1.0,1.0,1.0,1.0,1.0,shared
n62425,36,1.0,1.0,1.0,1.0,1.0,shared
n62426,36,1.0,1.0,1.0,1.0,1.0,shared
n62427,36,1.0,1.0,0.5,1.0,0.875,shared
n62428,36,1.0,1.0,1.0,1.0,1.0,shared
n62429,36,1.0,1.0,1.0,1.0,1.0,shared
n62430,36,1.0,1.0,1.0,1.0,1.0,shared
n62431,36,1.0,1.0,1.0,1.0,1.0,shared
n62432,36,1.0,1.0,1.0,1.0,1.0,shared
n62433,36,1.0,1.0,1.0,1.0,1.0,shared
n62434,36,1.0,1.0,1.0,1.0,1.0,shared
n62435,36,1.0,1.0,1.0,1.0,1.0,shared
n62436,36,1.0,1.0,1.0,1.0,1.0,shared
n62437,36,1.0,1.0,1.0,1.0,1.0,shared
n62438,36,1.0,1.0,1.0,1.0,1.0,shared
n62439,36,1.0,1.0,1.0,1.0,1.0,shared
n62440,36,1.0,1.0,1.0,1.0,1.0,shared
n62441,36,1.0,1.0,1.0,1.0,1.0,shared
n62442,36,1.0,1.0,1.0,1.0,1.0,shared
n62443,36,1.0,1.0,1.0,1.0,1.0,shared
n62444,36,1.0,1.0,1.0,1.0,1.0,shared
n62445,36,1.0,1.0,0.5,1.0,0.875,shared
n62446,36,1.0,1.0,1.0,1.0,1.0,shared
n62447,36,1.0,1.0,1.0,1.0,1.0,shared
n62448,36,1.0,1.0,1.0,1.0,1.0,shared
n62449,36,1.0,1.0,1.0,1.0,1.0,shared
n62450,36,1.0,1.0,1.0,1.0,1.0,shared
n62451,36,1.0,1.0,1.0,1.0,1.0,shared
n62452,36,1.0,1.0,1.0,1.0,1.0,shared
n62453,36,1.0,0.5,0.5,1.0,0.75,shared
n62454,36,1.0,1.0,1.0,1.0,1.0,shared
n62455,36,1.0,1.0,1.0,1.0,1.0,shared
n62456,36,1.0,1.0,1.0,1.0,1.0,shared
n62457,36,1.0,1.0,1.0,1.0,1.0,shared
n62458,36,1.0,1.0,1.0,1.0,1.0,shared
n62459,36,1.0,0.5,1.0,1.0,0.875,shared
n62460,36,1.0,1.0,1.0,1.0,1.0,shared
n62461,36,1.0,1.0,1.0,1.0,1.0,shared
n62462,36,1.0,1.0,1.0,1.0,1.0,shared
n62463,36,1.0,1.0,1.0,1.0,1.0,shared
n62464,36,1.0,1.0,1.0,1.0,1.0,shared
n62465,36,1.0,1.0,1.0,1.0,1.0,shared
n62466,36,1.0,1.0,1.0,1.0,1.0,shared
n62467,36,1.0,1.0,1.0,1.0,1.0,shared
n62468,36,1.0,1.0,1.0,1.0,1.0,shared
n62469,36,1.0,1.0,1.0,1.0,1.0,shared
n62470,36,1.0,1.0,1.0,1.0,1.0,shared
n62471,36,1.0,1.0,1.0,1.0,1.0,shared
n62472,36,1.0,1.0,1.0,1.0,1.0,shared
n62473,36,1.0,0.5,0.5,1.0,0.75,shared
n62474,36,1.0,1.0,1.0,1.0,1.0,shared
n62475,36,1.0,1.0,1.0,1.0,1.0,shared
n62476,36,1.0,1.0,1.0,1.0,1.0,shared
n62477,36,1.0,0.5,0.5,1.0,0.75,shared
n62478,36,1.0,1.0,1.0,1.0,1.0,shared
n62479,36,1.0,1.0,1.0,1.0,1.0,shared
n62480,36,1.0,1.0,1.0,1.0,1.0,shared
n62481,36,1.0,1.0,1.0,1.0,1.0,shared
n62482,36,1.0,0.75,1.0,1.0,0.9375,shared
n62483,36,1.0,1.0,1.0,1.0,1.0,shared
n62484,36,1.0,1.0,1.0,1.0,1.0,shared
n62485,36,1.0,1.0,1.0,1.0,1.0,shared
n62486,36,1.0,1.0,1.0,1.0,1.0,shared
n62487,36,1.0,1.0,1.0,1.0,1.0,shared
n62488,36,1.0,1.0,0.5,1.0,0.875,shared
n62489,36,1.0,1.0,1.0,1.0,1.0,shared
n62490,36,1.0,1.0,1.0,1.0,1.0,shared
n62491,36,1.0,1.0,1.0,1.0,1.0,shared
n62492,36,1.0,1.0,1.0,1.0,1.0,shared
n62493,36,1.0,1.0,1.0,1.0,1.0,shared
n62494,36,1.0,1.0,1.0,1.0,1.0,shared
n62495,36,1.0,1.0,1.0,1.0,1.0,shared
n62496,36,1.0,1.0,1.0,1.0,1.0,shared
n62497,36,1.0,1.0,1.0,1.0,1.0,shared
n62498,36,1.0,1.0,1.0,1.0,1.0,shared
n62499,36,1.0,0.5,0.5,1.0,0.75,shared
n62500,36,1.0,1.0,1.0,1.0,1.0,shared
n62501,36,1.0,1.0,1.0,1.0,1.0,shared
n62502,36,1.0,1.0,1.0,1.0,1.0,shared
n62503,36,1.0,1.0,1.0,1.0,1.0,shared
n62504,36,1.0,1.0,1.0,1.0,1.0,shared
n62505,36,1.0,1.0,1.0,1.0,1.0,shared
n62506,36,1.0,1.0,1.0,1.0,1.0,shared
n62507,36,1.0,1.0,1.0,1.0,1.0,shared
n62508,36,1.0,1.0,1.0,1.0,1.0,shared
n62509,36,1.0,1.0,1.0,1.0,1.0,shared
n62510,36,1.0,1.0,1.0,1.0,1.0,shared
n62511,36,1.0,1.0,1.0,1.0,1.0,shared
n62512,1,0.027777777777777776,1.0,1.0,1.0,0.7569444444444444,rescued_private
n62513,36,1.0,1.0,1.0,1.0,1.0,shared
n62514,36,1.0,1.0,1.0,1.0,1.0,shared
n62515,36,1.0,1.0,1.0,1.0,1.0,shared
n62516,36,1.0,1.0,1.0,1.0,1.0,shared
n62517,36,1.0,1.0,1.0,1.0,1.0,shared
n62518,36,1.0,1.0,1.0,1.0,1.0,shared
n62519,36,1.0,1.0,1.0,1.0,1.0,shared
n62520,36,1.0,0.5,0.5,1.0,0.75,shared
n62521,36,1.0,1.0,1.0,1.0,1.0,shared
n62522,36,1.0,1.0,1.0,1.0,1.0,shared
n62523,36,1.0,1.0,1.0,1.0,1.0,shared
n62524,36,1.0,1.0,1.0,1.0,1.0,shared
n62525,36,1.0,1.0,1.0,1.0,1.0,shared
n62526,36,1.0,1.0,1.0,1.0,1.0,shared
n62527,36,1.0,1.0,1.0,1.0,1.0,shared
n62528,36,1.0,0.5,0.5,1.0,0.75,shared
n62529,36,1.0,1.0,1.0,1.0,1.0,shared
n62530,36,1.0,1.0,1.0,1.0,1.0,shared
n62531,36,1.0,1.0,1.0,1.0,1.0,shared
n62532,36,1.0,1.0,1.0,1.0,1.0,shared
n62533,36,1.0,1.0,1.0,1.0,1.0,shared
n62534,36,1.0,1.0,1.0,1.0,1.0,shared
n62535,1,0.027777777777777776,1.0,1.0,1.0,0.7569444444444444,rescued_private
n62536,36,1.0,1.0,1.0,1.0,1.0,shared
n62537,36,1.0,1.0,1.0,1.0,1.0,shared
n62538,36,1.0,1.0,1.0,1.0,1.0,shared
n62539,36,1.0,1.0,1.0,1.0,1.0,shared
n62540,36,1.0,1.0,1.0,1.0,1.0,shared
n62541,36,1.0,1.0,1.0,1.0,1.0,shared
n62542,36,1.0,1.0,1.0,1.0,1.0,shared
n62543,36,1.0,1.0,1.0,1.0,1.0,shared
n62544,36,1.0,1.0,1.0,1.0,1.0,shared
n62545,36,1.0,1.0,1.0,1.0,1.0,shared
n62546,36,1.0,1.0,1.0,1.0,1.0,shared
n62547,36,1.0,1.0,1.0,1.0,1.0,shared
n62548,36,1.0,1.0,1.0,1.0,1.0,shared
n62549,36,1.0,1.0,1.0,1.0,1.0,shared
n62550,36,1.0,1.0,1.0,1.0,1.0,shared
n62551,36,1.0,1.0,1.0,1.0,1.0,shared
n62552,36,1.0,1.0,1.0,1.0,1.0,shared
n62553,36,1.0,1.0,1.0,1.0,1.0,shared
n62554,36,1.0,1.0,1.0,1.0,1.0,shared
n62555,36,1.0,1.0,1.0,1.0,1.0,shared
n62556,36,1.0,1.0,1.0,1.0,1.0,shared
n62557,36,1.0,1.0,1.0,1.0,1.0,shared
n62558,36,1.0,1.0,1.0,1.0,1.0,shared
n62559,36,1.0,0.5,0.5,1.0,0.75,shared
n62560,36,1.0,1.0,1.0,1.0,1.0,shared
n62561,36,1.0,1.0,1.0,1.0,1.0,shared
n62562,36,1.0,1.0,1.0,1.0,1.0,shared
n62563,36,1.0,1.0,1.0,1.0,1.0,shared
n62564,36,1.0,1.0,1.0,1.0,1.0,shared
n62565,36,1.0,1.0,1.0,1.0,1.0,shared
n62566,36,1.0,1.0,1.0,1.0,1.0,shared
n62567,36,1.0,1.0,1.0,1.0,1.0,shared
n62568,36,1.0,1.0,1.0,1.0,1.0,shared
n62569,36,1.0,1.0,1.0,1.0,1.0,shared
n62570,36,1.0,1.0,1.0,1.0,1.0,shared
n62571,36,1.0,1.0,1.0,1.0,1.0,shared
n62572,36,1.0,1.0,1.0,1.0,1.0,shared
n62573,36,1.0,1.0,1.0,1.0,1.0,shared
n62574,36,1.0,1.0,1.0,1.0,1.0,shared
n62575,36,1.0,1.0,1.0,1.0,1.0,shared
n62576,36,1.0,1.0,1.0,1.0,1.0,shared
n62577,36,1.0,1.0,1.0,1.0,1.0,shared
n62578,36,1.0,1.0,1.0,1.0,1.0,shared
n62579,36,1.0,1.0,1.0,1.0,1.0,shared
n62580,36,1.0,1.0,1.0,1.0,1.0,shared
n62581,36,1.0,1.0,1.0,1.0,1.0,shared
n62582,36,1.0,1.0,1.0,1.0,1.0,shared
n62583,36,1.0,1.0,1.0,1.0,1.0,shared
n62584,36,1.0,1.0,1.0,1.0,1.0,shared
n62585,36,1.0,1.0,1.0,1.0,1.0,shared
n62586,36,1.0,1.0,1.0,1.0,1.0,shared
n62587,36,1.0,1.0,1.0,1.0,1.0,shared
n62588,36,1.0,1.0,1.0,1.0,1.0,shared
n62589,36,1.0,1.0,1.0,1.0,1.0,shared
n62590,36,1.0,1.0,1.0,1.0,1.0,shared
n62591,36,1.0,1.0,1.0,1.0,1.0,shared
n62592,36,1.0,1.0,1.0,1.0,1.0,shared
n62593,36,1.0,1.0,1.0,1.0,1.0,shared
n62594,36,1.0,1.0,1.0,1.0,1.0,shared
n62595,36,1.0,1.0,1.0,1.0,1.0,shared
n62596,36,1.0,0.5,0.5,1.0,0.75,shared
n62597,36,1.0,1.0,1.0,1.0,1.0,shared
n62598,36,1.0,0.5,0.5,1.0,0.75,shared
n62599,36,1.0,0.5,0.5,1.0,0.75,shared
n62600,36,1.0,1.0,1.0,1.0,1.0,shared
n62601,36,1.0,1.0,1.0,1.0,1.0,shared
n62602,36,1.0,1.0,1.0,1.0,1.0,shared
n62603,36,1.0,1.0,1.0,1.0,1.0,shared
n62604,36,1.0,1.0,1.0,1.0,1.0,shared
n62605,36,1.0,1.0,1.0,1.0,1.0,shared
n62606,36,1.0,1.0,1.0,1.0,1.0,shared
n62607,36,1.0,1.0,1.0,1.0,1.0,shared
n62608,36,1.0,1.0,1.0,1.0,1.0,shared
n62609,36,1.0,1.0,1.0,1.0,1.0,shared
n62610,36,1.0,1.0,1.0,1.0,1.0,shared
n62611,36,1.0,1.0,1.0,1.0,1.0,shared
n62612,36,1.0,1.0,1.0,1.0,1.0,shared
n62613,36,1.0,1.0,1.0,1.0,1.0,shared
n62614,36,1.0,0.5,0.5,1.0,0.75,shared
n62615,36,1.0,1.0,1.0,1.0,1.0,shared
n62616,36,1.0,0.5,0.5,1.0,0.75,shared
n62617,36,1.0,1.0,1.0,1.0,1.0,shared
n62618,36,1.0,1.0,1.0,1.0,1.0,shared
n62619,36,1.0,1.0,1.0,1.0,1.0,shared
n62620,36,1.0,1.0,1.0,1.0,1.0,shared
n62621,36,1.0,1.0,1.0,1.0,1.0,shared
n62622,36,1.0,1.0,1.0,1.0,1.0,shared
n62623,36,1.0,1.0,1.0,1.0,1.0,shared
n62624,36,1.0,0.5,0.5,1.0,0.75,shared
n62625,36,1.0,1.0,1.0,1.0,1.0,shared
n62626,36,1.0,1.0,1.0,1.0,1.0,shared
n62627,36,1.0,1.0,1.0,1.0,1.0,shared
n62628,36,1.0,1.0,1.0,1.0,1.0,shared
n62629,36,1.0,1.0,1.0,1.0,1.0,shared
n62630,36,1.0,0.5,0.5,1.0,0.75,shared
n62631,36,1.0,1.0,1.0,1.0,1.0,shared
n62632,36,1.0,1.0,0.9722222222222222,1.0,0.9930555555555556,shared
n62633,36,1.0,1.0,1.0,1.0,1.0,shared
n62634,36,1.0,1.0,1.0,1.0,1.0,shared
n62635,36,1.0,1.0,1.0,1.0,1.0,shared
n62636,36,1.0,1.0,1.0,1.0,1.0,shared
n62637,36,1.0,1.0,1.0,1.0,1.0,shared
n62638,36,1.0,1.0,1.0,1.0,1.0,shared
n62639,36,1.0,1.0,1.0,1.0,1.0,shared
n62640,36,1.0,1.0,1.0,1.0,1.0,shared
n62641,36,1.0,1.0,1.0,1.0,1.0,shared
n62642,36,1.0,0.5,0.5,1.0,0.75,shared
n62643,36,1.0,1.0,1.0,1.0,1.0,shared
n62644,36,1.0,1.0,1.0,1.0,1.0,shared
n62645,36,1.0,1.0,1.0,1.0,1.0,shared
n62646,36,1.0,1.0,1.0,1.0,1.0,shared
n62647,36,1.0,1.0,1.0,1.0,1.0,shared
n62648,36,1.0,1.0,1.0,1.0,1.0,shared
n62649,36,1.0,1.0,1.0,1.0,1.0,shared
n62650,36,1.0,1.0,1.0,1.0,1.0,shared
n62651,36,1.0,1.0,1.0,1.0,1.0,shared
n62652,36,1.0,1.0,1.0,1.0,1.0,shared
n62653,36,1.0,1.0,1.0,1.0,1.0,shared
n62654,36,1.0,1.0,1.0,1.0,1.0,shared
n62655,36,1.0,1.0,1.0,1.0,1.0,shared
n62656,36,1.0,1.0,1.0,1.0,1.0,shared
n62657,36,1.0,1.0,1.0,1.0,1.0,shared
n62658,36,1.0,1.0,1.0,1.0,1.0,shared
n62659,36,1.0,1.0,1.0,1.0,1.0,shared
n62660,36,1.0,1.0,1.0,1.0,1.0,shared
n62661,36,1.0,1.0,1.0,1.0,1.0,shared
n62662,36,1.0,1.0,1.0,1.0,1.0,shared
n62663,36,1.0,1.0,1.0,1.0,1.0,shared
n62664,36,1.0,1.0,1.0,1.0,1.0,shared
