source,target,haplotype_count,path_support_fraction,source_transition_agreement,consistency_score
n6100,n1813,4,1.0,1.0,1.0
n6101,n8080,4,1.0,1.0,1.0
n6102,n5017,4,1.0,1.0,1.0
n6103,n5561,4,1.0,1.0,1.0
n6104,n5566,3,0.75,1.0,0.875
n6105,n8172,4,1.0,1.0,1.0
n6106,n2443,3,0.75,1.0,0.875
n6107,n2531,3,0.75,1.0,0.875
n6108,n9550,4,1.0,1.0,1.0
n6109,n10318,4,1.0,1.0,1.0
n611,n4993,3,0.75,1.0,0.875
n6110,n8258,3,0.75,1.0,0.875
n6111,n10686,4,1.0,1.0,1.0
n6112,n8276,4,1.0,1.0,1.0
n6113,n11478,4,1.0,1.0,1.0
n6114,n11922,4,1.0,1.0,1.0
n6115,n3176,4,1.0,1.0,1.0
n6116,n4305,4,1.0,1.0,1.0
n6117,n3412,3,0.75,1.0,0.875
n6118,n8369,3,0.75,1.0,0.875
n6119,n12237,4,1.0,1.0,1.0
n612,n11606,3,0.75,1.0,0.875
n6120,n12589,4,1.0,1.0,1.0
n6121,n15175,4,1.0,1.0,1.0
n6122,n14332,4,1.0,1.0,1.0
n6123,n14700,4,1.0,1.0,1.0
n6124,n11027,3,0.75,1.0,0.875
n6125,n186,3,0.75,1.0,0.875
n6126,n785,4,1.0,1.0,1.0
n6127,n1371,4,1.0,1.0,1.0
n6128,n8955,4,1.0,1.0,1.0
n6129,n4552,4,1.0,1.0,1.0
n613,n8577,3,0.75,1.0,0.875
n6130,n8758,4,1.0,1.0,1.0
n6131,n3269,4,1.0,1.0,1.0
n6132,n4846,4,1.0,1.0,1.0
n6133,n8724,4,1.0,1.0,1.0
n6134,n14573,3,0.75,1.0,0.875
n6135,n6049,4,1.0,1.0,1.0
n6136,n4200,4,1.0,1.0,1.0
n6137,n4802,4,1.0,1.0,1.0
n6138,n3751,4,1.0,1.0,1.0
n6139,n5152,4,1.0,1.0,1.0
n614,n7873,4,1.0,1.0,1.0
n6140,n8854,4,1.0,1.0,1.0
n6141,n9963,4,1.0,1.0,1.0
n6142,n5750,4,1.0,1.0,1.0
n6143,n6187,4,1.0,1.0,1.0
n6144,n6298,4,1.0,1.0,1.0
n6145,n5725,3,0.75,1.0,0.875
n6146,n6656,4,1.0,1.0,1.0
n6147,n8959,4,1.0,1.0,1.0
n6148,n8968,3,0.75,1.0,0.875
n6149,n8959,4,1.0,1.0,1.0
n615,n8599,4,1.0,1.0,1.0
n6150,n10061,4,1.0,1.0,1.0
n6151,n6063,3,0.75,1.0,0.875
n6152,n7538,3,0.75,1.0,0.875
n6153,n2304,4,1.0,1.0,1.0
n6154,n9683,3,0.75,1.0,0.875
n6155,n9824,1,0.25,1.0,0.625
n6156,n9535,4,1.0,1.0,1.0
n6157,n10165,4,1.0,1.0,1.0
n6158,n9070,4,1.0,1.0,1.0
n6159,n9075,4,1.0,1.0,1.0
n616,n2163,4,1.0,1.0,1.0
n6160,n10806,3,0.75,1.0,0.875
n6161,n9129,4,1.0,1.0,1.0
n6162,n9135,4,1.0,1.0,1.0
n6163,n13750,3,0.75,1.0,0.875
n6164,n14278,3,0.75,1.0,0.875
n6165,n819,4,1.0,1.0,1.0
n6166,n13485,3,0.75,1.0,0.875
n6167,n9234,4,1.0,1.0,1.0
n6168,n9233,4,1.0,1.0,1.0
n6169,n6952,4,1.0,1.0,1.0
n617,n6451,4,1.0,1.0,1.0
n6170,n9996,3,0.75,1.0,0.875
n6171,n13853,4,1.0,1.0,1.0
n6172,n5160,3,0.75,1.0,0.875
n6173,n9286,4,1.0,1.0,1.0
n6174,n11645,4,1.0,1.0,1.0
n6175,n1512,4,1.0,1.0,1.0
n6176,n11598,3,0.75,1.0,0.875
n6177,n13091,4,1.0,1.0,1.0
n6177,n9337,4,1.0,1.0,1.0
n6178,n7394,4,1.0,1.0,1.0
n6179,n9404,3,0.75,1.0,0.875
n618,n8886,4,1.0,1.0,1.0
n6180,n7093,4,1.0,1.0,1.0
n6181,n802,4,1.0,1.0,1.0
n6182,n4191,3,0.75,1.0,0.875
n6183,n9461,4,1.0,1.0,1.0
n6184,n9610,4,1.0,1.0,1.0
n6185,n12514,3,0.75,1.0,0.875
n6186,n1866,4,1.0,1.0,1.0
n6187,n1916,4,1.0,1.0,1.0
n6188,n7712,2,0.5,1.0,0.75
n6189,n3183,4,1.0,1.0,1.0
n619,n2176,4,1.0,1.0,1.0
n6190,n2452,3,0.75,1.0,0.875
n6191,n8718,3,0.75,1.0,0.875
n6192,n325,3,0.75,1.0,0.875
n6193,n5282,4,1.0,1.0,1.0
n6194,n9755,4,1.0,1.0,1.0
n6195,n5307,4,1.0,1.0,1.0
n6196,n4076,4,1.0,1.0,1.0
n6197,n9764,3,0.75,1.0,0.875
n6198,n5916,4,1.0,1.0,1.0
n6199,n8887,4,1.0,1.0,1.0
n62,n7804,4,1.0,1.0,1.0
n620,n10750,4,1.0,1.0,1.0
n6200,n6153,4,1.0,1.0,1.0
n6201,n9213,4,1.0,1.0,1.0
n6202,n9059,3,0.75,1.0,0.875
n6203,n11512,4,1.0,1.0,1.0
n6204,n9156,4,1.0,1.0,1.0
n6205,n9867,4,1.0,1.0,1.0
n6206,n9264,1,0.25,1.0,0.625
n6207,n7382,3,0.75,1.0,0.875
n6208,n611,3,0.75,1.0,0.875
n6209,n7656,4,1.0,1.0,1.0
n621,n10931,4,1.0,1.0,1.0
n6210,n2166,3,0.75,1.0,0.875
n6211,n4836,3,0.75,1.0,0.875
n6212,n9569,4,1.0,1.0,1.0
n6213,n9588,4,1.0,1.0,1.0
n6214,n9600,4,1.0,1.0,1.0
n6215,n3407,4,1.0,1.0,1.0
n6216,n9641,4,1.0,1.0,1.0
n6217,n9710,3,0.75,1.0,0.875
n6218,n13949,4,1.0,1.0,1.0
n6219,n9065,4,1.0,1.0,1.0
n622,n3907,3,0.75,1.0,0.875
n6220,n13756,4,1.0,1.0,1.0
n6221,n9106,4,1.0,1.0,1.0
n6222,n13795,4,1.0,1.0,1.0
n6223,n9423,3,0.75,1.0,0.875
n6224,n10123,3,0.75,1.0,0.875
n6225,n9672,3,0.75,1.0,0.875
n6226,n10136,3,0.75,1.0,0.875
n6227,n8707,4,1.0,1.0,1.0
n6228,n9883,3,0.75,1.0,0.875
n6229,n10155,3,0.75,1.0,0.875
n623,n5172,4,1.0,1.0,1.0
n6230,n9821,4,1.0,1.0,1.0
n6231,n10081,4,1.0,1.0,1.0
n6232,n10170,4,1.0,1.0,1.0
n6233,n12135,3,0.75,1.0,0.875
n6234,n7417,4,1.0,1.0,1.0
n6235,n614,4,1.0,1.0,1.0
n6236,n11653,4,1.0,1.0,1.0
n6237,n11865,3,0.75,1.0,0.875
n6238,n10450,4,1.0,1.0,1.0
n6239,n10460,4,1.0,1.0,1.0
n624,n8805,4,1.0,1.0,1.0
n6240,n11422,3,0.75,1.0,0.875
n6241,n6020,4,1.0,1.0,1.0
n6242,n1661,4,1.0,1.0,1.0
n6243,n13166,3,0.75,1.0,0.875
n6244,n8659,3,0.75,1.0,0.875
n6245,n10372,4,1.0,1.0,1.0
n6246,n15374,4,1.0,1.0,1.0
n6247,n10466,3,0.75,1.0,0.875
n6248,n15278,4,1.0,1.0,1.0
n6249,n1164,3,0.75,1.0,0.875
n625,n8809,3,0.75,1.0,0.875
n6250,n10859,4,1.0,1.0,1.0
n6251,n15496,4,1.0,1.0,1.0
n6252,n1999,3,0.75,1.0,0.875
n6253,n3860,4,1.0,1.0,1.0
n6254,n10356,4,1.0,1.0,1.0
n6255,n3142,4,1.0,1.0,1.0
n6256,n1759,4,1.0,1.0,1.0
n6257,n5236,3,0.75,1.0,0.875
n6258,n5505,4,1.0,1.0,1.0
n6259,n11500,3,0.75,1.0,0.875
n626,n3390,4,1.0,1.0,1.0
n6260,n5835,3,0.75,1.0,0.875
n6261,n12697,4,1.0,1.0,1.0
n6262,n8464,3,0.75,1.0,0.875
n6263,n6481,4,1.0,1.0,1.0
n6264,n12860,3,0.75,1.0,0.875
n6265,n6989,4,1.0,1.0,1.0
n6266,n12752,3,0.75,1.0,0.875
n6267,n1689,3,0.75,1.0,0.875
n6268,n9346,3,0.75,1.0,0.875
n6269,n10865,3,0.75,1.0,0.875
n627,n3531,3,0.75,1.0,0.875
n6270,n6727,4,1.0,1.0,1.0
n6271,n13010,4,1.0,1.0,1.0
n6272,n4182,4,1.0,1.0,1.0
n6273,n10933,4,1.0,1.0,1.0
n6274,n5353,4,1.0,1.0,1.0
n6275,n10944,4,1.0,1.0,1.0
n6276,n6281,3,0.75,1.0,0.875
n6277,n7055,4,1.0,1.0,1.0
n6278,n4538,4,1.0,1.0,1.0
n6279,n9044,3,0.75,1.0,0.875
n628,n2227,4,1.0,1.0,1.0
n6280,n6369,3,0.75,1.0,0.875
n6281,n9290,3,0.75,1.0,0.875
n6282,n10974,4,1.0,1.0,1.0
n6283,n10982,4,1.0,1.0,1.0
n6284,n10998,4,1.0,1.0,1.0
n6285,n11006,4,1.0,1.0,1.0
n6286,n13724,3,0.75,1.0,0.875
n6287,n13746,3,0.75,1.0,0.875
n6288,n9906,3,0.75,1.0,0.875
n6289,n1733,4,1.0,1.0,1.0
n629,n2242,4,1.0,1.0,1.0
n6290,n11048,4,1.0,1.0,1.0
n6291,n9828,4,1.0,1.0,1.0
n6292,n10663,3,0.75,1.0,0.875
n6293,n10422,3,0.75,1.0,0.875
n6294,n14761,4,1.0,1.0,1.0
n6295,n434,4,1.0,1.0,1.0
n6296,n8646,4,1.0,1.0,1.0
n6297,n5014,4,1.0,1.0,1.0
n6298,n11131,4,1.0,1.0,1.0
n6299,n11388,4,1.0,1.0,1.0
n63,n1057,4,1.0,1.0,1.0
n630,n12890,4,1.0,1.0,1.0
n6300,n13503,4,1.0,1.0,1.0
n6301,n3921,4,1.0,1.0,1.0
n6302,n15250,4,1.0,1.0,1.0
n6303,n12319,3,0.75,1.0,0.875
n6304,n14781,4,1.0,1.0,1.0
n6305,n53,3,0.75,1.0,0.875
n6306,n14959,4,1.0,1.0,1.0
n6307,n11283,3,0.75,1.0,0.875
n6308,n8558,4,1.0,1.0,1.0
n6309,n11296,4,1.0,1.0,1.0
n631,n2273,4,1.0,1.0,1.0
n6310,n15197,3,0.75,1.0,0.875
n6311,n12741,4,1.0,1.0,1.0
n6312,n15135,4,1.0,1.0,1.0
n6313,n19,4,1.0,1.0,1.0
n6314,n482,4,1.0,1.0,1.0
n6315,n160,4,1.0,1.0,1.0
n6316,n11770,3,0.75,1.0,0.875
n6317,n11412,4,1.0,1.0,1.0
n6318,n1851,4,1.0,1.0,1.0
n6319,n4941,4,1.0,1.0,1.0
n632,n13311,4,1.0,1.0,1.0
n6320,n4577,4,1.0,1.0,1.0
n6321,n1765,4,1.0,1.0,1.0
n6322,n11439,4,1.0,1.0,1.0
n6323,n11452,4,1.0,1.0,1.0
n6324,n457,4,1.0,1.0,1.0
n6325,n7361,4,1.0,1.0,1.0
n6326,n495,3,0.75,1.0,0.875
n6327,n7599,4,1.0,1.0,1.0
n6328,n405,4,1.0,1.0,1.0
n6329,n7727,4,1.0,1.0,1.0
n633,n7255,4,1.0,1.0,1.0
n6330,n8497,4,1.0,1.0,1.0
n6331,n11497,4,1.0,1.0,1.0
n6332,n8559,3,0.75,1.0,0.875
n6333,n4086,4,1.0,1.0,1.0
n6334,n2448,3,0.75,1.0,0.875
n6335,n688,4,1.0,1.0,1.0
n6336,n2507,4,1.0,1.0,1.0
n6337,n2548,4,1.0,1.0,1.0
n6338,n2639,4,1.0,1.0,1.0
n6339,n10592,4,1.0,1.0,1.0
n634,n9022,4,1.0,1.0,1.0
n6340,n7667,3,0.75,1.0,0.875
n6341,n11525,3,0.75,1.0,0.875
n6342,n814,4,1.0,1.0,1.0
n6343,n831,4,1.0,1.0,1.0
n6344,n2057,4,1.0,1.0,1.0
n6345,n3121,4,1.0,1.0,1.0
n6346,n11982,4,1.0,1.0,1.0
n6346,n856,4,1.0,1.0,1.0
n6347,n890,4,1.0,1.0,1.0
n6348,n13582,4,1.0,1.0,1.0
n6349,n13874,3,0.75,1.0,0.875
n635,n4529,4,1.0,1.0,1.0
n6350,n942,3,0.75,1.0,0.875
n6351,n10989,4,1.0,1.0,1.0
n6352,n3652,4,1.0,1.0,1.0
n6353,n14815,4,1.0,1.0,1.0
n6354,n14199,4,1.0,1.0,1.0
n6355,n11579,4,1.0,1.0,1.0
n6356,n11580,4,1.0,1.0,1.0
n6356,n3900,4,1.0,1.0,1.0
n6357,n3908,4,1.0,1.0,1.0
n6358,n1046,4,1.0,1.0,1.0
n6359,n745,3,0.75,1.0,0.875
n636,n8321,4,1.0,1.0,1.0
n6360,n11607,4,1.0,1.0,1.0
n6361,n7806,4,1.0,1.0,1.0
n6362,n8924,4,1.0,1.0,1.0
n6363,n1166,4,1.0,1.0,1.0
n6364,n2715,4,1.0,1.0,1.0
n6365,n11625,3,0.75,1.0,0.875
n6366,n3304,4,1.0,1.0,1.0
n6367,n6859,3,0.75,1.0,0.875
n6368,n3657,4,1.0,1.0,1.0
n6369,n1109,3,0.75,0.75,0.75
n6369,n11643,4,1.0,1.0,1.0
n637,n12930,4,1.0,1.0,1.0
n6370,n11644,4,1.0,1.0,1.0
n6371,n8079,4,1.0,1.0,1.0
n6372,n3194,4,1.0,1.0,1.0
n6373,n12209,4,1.0,1.0,1.0
n6374,n11651,4,1.0,1.0,1.0
n6375,n1387,3,0.75,0.75,0.75
n6375,n5484,4,1.0,1.0,1.0
n6376,n6489,4,1.0,1.0,1.0
n6377,n11657,4,1.0,1.0,1.0
n6378,n8273,4,1.0,1.0,1.0
n6379,n6140,4,1.0,1.0,1.0
n638,n9030,4,1.0,1.0,1.0
n6380,n1441,4,1.0,1.0,1.0
n6381,n1464,3,0.75,1.0,0.875
n6382,n15033,3,0.75,1.0,0.875
n6383,n11672,4,1.0,1.0,1.0
n6384,n11673,3,0.75,1.0,0.875
n6385,n1493,4,1.0,1.0,1.0
n6386,n5198,4,1.0,1.0,1.0
n6387,n330,4,1.0,1.0,1.0
n6388,n1634,4,1.0,1.0,1.0
n6389,n11698,4,1.0,1.0,1.0
n6389,n1647,4,1.0,1.0,1.0
n639,n2293,4,1.0,1.0,1.0
n6390,n13971,4,1.0,1.0,1.0
n6391,n7230,4,1.0,1.0,1.0
n6392,n14990,4,1.0,1.0,1.0
n6393,n7431,4,1.0,1.0,1.0
n6394,n7438,4,1.0,1.0,1.0
n6395,n1760,4,1.0,1.0,1.0
n6396,n1782,4,1.0,1.0,1.0
n6397,n7592,4,1.0,1.0,1.0
n6398,n290,4,1.0,1.0,1.0
n6399,n3171,4,1.0,1.0,1.0
n64,n4499,4,1.0,1.0,1.0
n640,n13831,4,1.0,1.0,1.0
n6400,n3761,3,0.75,1.0,0.875
n6401,n6209,4,1.0,1.0,1.0
n6402,n7643,4,1.0,1.0,1.0
n6403,n1868,4,1.0,1.0,1.0
n6404,n14683,4,1.0,1.0,1.0
n6405,n1756,4,1.0,1.0,1.0
n6406,n8110,4,1.0,1.0,1.0
n6407,n1980,4,1.0,1.0,1.0
n6408,n8242,3,0.75,1.0,0.875
n6409,n2043,3,0.75,1.0,0.875
n641,n9066,4,1.0,1.0,1.0
n6410,n3350,4,1.0,1.0,1.0
n6411,n7390,4,1.0,1.0,1.0
n6412,n3459,3,0.75,1.0,0.875
n6413,n2130,4,1.0,1.0,1.0
n6414,n11772,4,1.0,1.0,1.0
n6415,n11785,4,1.0,1.0,1.0
n6416,n9020,4,1.0,1.0,1.0
n6417,n1599,4,1.0,1.0,1.0
n6418,n9107,4,1.0,1.0,1.0
n6419,n11811,4,1.0,1.0,1.0
n642,n2306,4,1.0,1.0,1.0
n6420,n11818,4,1.0,1.0,1.0
n6421,n2494,4,1.0,1.0,1.0
n6422,n11827,4,1.0,1.0,1.0
n6423,n2583,4,1.0,1.0,1.0
n6424,n11829,4,1.0,1.0,1.0
n6425,n9385,3,0.75,1.0,0.875
n6426,n9936,4,1.0,1.0,1.0
n6427,n9421,4,1.0,1.0,1.0
n6428,n2618,4,1.0,1.0,1.0
n6429,n2628,3,0.75,1.0,0.875
n643,n11771,4,1.0,1.0,1.0
n6430,n8435,4,1.0,1.0,1.0
n6431,n9864,4,1.0,1.0,1.0
n6432,n10396,3,0.75,1.0,0.875
n6433,n10270,3,0.75,1.0,0.875
n6434,n10311,4,1.0,1.0,1.0
n6435,n10092,3,0.75,1.0,0.875
n6436,n12862,4,1.0,1.0,1.0
n6437,n7429,4,1.0,1.0,1.0
n6438,n13332,4,1.0,1.0,1.0
n6439,n11886,3,0.75,1.0,0.875
n644,n6425,3,0.75,1.0,0.875
n6440,n11212,3,0.75,1.0,0.875
n6441,n4435,3,0.75,1.0,0.875
n6442,n11224,4,1.0,1.0,1.0
n6443,n3019,3,0.75,1.0,0.875
n6444,n11902,4,1.0,1.0,1.0
n6445,n11913,4,1.0,1.0,1.0
n6446,n11920,4,1.0,1.0,1.0
n6447,n11925,4,1.0,1.0,1.0
n6448,n14063,3,0.75,1.0,0.875
n6449,n3205,4,1.0,1.0,1.0
n645,n9127,4,1.0,1.0,1.0
n6450,n3211,3,0.75,1.0,0.875
n6451,n3225,4,1.0,1.0,1.0
n6452,n13023,4,1.0,1.0,1.0
n6453,n3693,4,1.0,1.0,1.0
n6454,n8870,3,0.75,1.0,0.875
n6455,n3376,4,1.0,1.0,1.0
n6456,n7881,3,0.75,1.0,0.875
n6457,n3438,4,1.0,1.0,1.0
n6458,n253,4,1.0,1.0,1.0
n6459,n8945,3,0.75,1.0,0.875
n646,n5680,4,1.0,1.0,1.0
n6460,n13699,4,1.0,1.0,1.0
n6461,n10667,4,1.0,1.0,1.0
n6462,n11393,4,1.0,1.0,1.0
n6463,n11589,4,1.0,1.0,1.0
n6464,n12038,4,1.0,1.0,1.0
n6465,n2998,4,1.0,1.0,1.0
n6466,n11893,4,1.0,1.0,1.0
n6467,n12037,4,1.0,1.0,1.0
n6468,n14571,4,1.0,1.0,1.0
n6469,n3057,4,1.0,1.0,1.0
n647,n9162,3,0.75,1.0,0.875
n6470,n3709,4,1.0,1.0,1.0
n6471,n5433,4,1.0,1.0,1.0
n6472,n14914,4,1.0,1.0,1.0
n6473,n11928,4,1.0,1.0,1.0
n6474,n15338,4,1.0,1.0,1.0
n6475,n12077,4,1.0,1.0,1.0
n6476,n12078,4,1.0,1.0,1.0
n6477,n11398,3,0.75,1.0,0.875
n6478,n12079,3,0.75,1.0,0.875
n6479,n12091,4,1.0,1.0,1.0
n648,n9189,4,1.0,1.0,1.0
n6480,n1,4,1.0,1.0,1.0
n6480,n3910,4,1.0,1.0,1.0
n6481,n8,4,1.0,1.0,1.0
n6482,n153,4,1.0,1.0,1.0
n6482,n487,3,0.75,0.75,0.75
n6482,n6644,4,1.0,1.0,1.0
n6483,n3960,4,1.0,1.0,1.0
n6484,n3484,4,1.0,1.0,1.0
n6485,n6623,3,0.75,1.0,0.875
n6486,n4013,4,1.0,1.0,1.0
n6487,n2076,4,1.0,1.0,1.0
n6488,n9319,4,1.0,1.0,1.0
n6489,n2763,4,1.0,1.0,1.0
n649,n6819,4,1.0,1.0,1.0
n6490,n771,3,0.75,1.0,0.875
n6491,n2968,3,0.75,1.0,0.875
n6492,n169,3,0.75,1.0,0.875
n6493,n5266,4,1.0,1.0,1.0
n6494,n12162,4,1.0,1.0,1.0
n6494,n12163,4,1.0,1.0,1.0
n6495,n4269,4,1.0,1.0,1.0
n6496,n12172,3,0.75,1.0,0.875
n6497,n12173,4,1.0,1.0,1.0
n6498,n8899,3,0.75,1.0,0.875
n6499,n1583,4,1.0,1.0,1.0
n65,n606,4,1.0,1.0,1.0
n650,n2357,4,1.0,1.0,1.0
n6500,n6885,4,1.0,1.0,1.0
n6501,n12186,3,0.75,0.75,0.75
n6501,n13373,4,1.0,1.0,1.0
n6501,n13374,4,1.0,1.0,1.0
n6502,n12197,4,1.0,1.0,1.0
n6503,n14688,4,1.0,1.0,1.0
n6503,n1727,4,1.0,1.0,1.0
n6504,n12201,4,1.0,1.0,1.0
n6505,n4376,4,1.0,1.0,1.0
n6506,n635,4,1.0,1.0,1.0
n6507,n12205,4,1.0,1.0,1.0
n6508,n1107,4,1.0,1.0,1.0
n6509,n7945,4,1.0,1.0,1.0
n651,n9246,4,1.0,1.0,1.0
n6510,n1988,4,1.0,1.0,1.0
n6511,n8311,4,1.0,1.0,1.0
n6512,n8642,3,0.75,1.0,0.875
n6513,n4933,4,1.0,1.0,1.0
n6514,n4501,4,1.0,1.0,1.0
n6515,n2209,4,1.0,1.0,1.0
n6516,n12229,4,1.0,1.0,1.0
n6516,n2264,4,1.0,1.0,1.0
n6517,n12230,4,1.0,1.0,1.0
n6517,n2266,4,1.0,1.0,1.0
n6517,n6655,4,1.0,1.0,1.0
n6518,n5833,4,1.0,1.0,1.0
n6519,n8979,4,1.0,1.0,1.0
n652,n2364,4,1.0,1.0,1.0
n6520,n12233,3,0.75,1.0,0.875
n6521,n11716,3,0.75,1.0,0.875
n6522,n2342,4,1.0,1.0,1.0
n6523,n4571,3,0.75,1.0,0.875
n6524,n4580,3,0.75,1.0,0.875
n6525,n2450,4,1.0,1.0,1.0
n6526,n9617,3,0.75,1.0,0.875
n6527,n8520,3,0.75,1.0,0.875
n6528,n8799,4,1.0,1.0,1.0
n6529,n2550,4,1.0,1.0,1.0
n653,n10963,4,1.0,1.0,1.0
n6530,n9639,4,1.0,1.0,1.0
n6531,n9697,4,1.0,1.0,1.0
n6532,n12253,4,1.0,1.0,1.0
n6533,n10178,3,0.75,1.0,0.875
n6534,n10378,3,0.75,1.0,0.875
n6535,n12256,4,1.0,1.0,1.0
n6536,n10661,4,1.0,1.0,1.0
n6537,n12260,4,1.0,1.0,1.0
n6537,n4694,4,1.0,1.0,1.0
n6537,n4695,4,1.0,1.0,1.0
n6537,n4696,4,1.0,1.0,1.0
n6538,n13918,4,1.0,1.0,1.0
n6539,n15005,4,1.0,1.0,1.0
n654,n9293,4,1.0,1.0,1.0
n6540,n10521,4,1.0,1.0,1.0
n6541,n2794,4,1.0,1.0,1.0
n6542,n10612,4,1.0,1.0,1.0
n6543,n12266,4,1.0,1.0,1.0
n6544,n6611,4,1.0,1.0,1.0
n6545,n12295,4,1.0,1.0,1.0
n6546,n4828,4,1.0,1.0,1.0
n6547,n1665,3,0.75,1.0,0.875
n6548,n3241,3,0.75,1.0,0.875
n6549,n12396,4,1.0,1.0,1.0
n655,n13858,4,1.0,1.0,1.0
n6550,n5459,4,1.0,1.0,1.0
n6551,n12303,4,1.0,1.0,1.0
n6552,n4888,3,0.75,1.0,0.875
n6553,n3453,4,1.0,1.0,1.0
n6554,n4934,3,0.75,1.0,0.875
n6555,n13794,4,1.0,1.0,1.0
n6556,n10520,4,1.0,1.0,1.0
n6557,n12328,4,1.0,1.0,1.0
n6558,n12329,4,1.0,1.0,1.0
n6559,n4958,3,0.75,1.0,0.875
n656,n2490,3,0.75,1.0,0.875
n6560,n3701,4,1.0,1.0,1.0
n6561,n13739,4,1.0,1.0,1.0
n6562,n5007,4,1.0,1.0,1.0
n6563,n3782,3,0.75,1.0,0.875
n6564,n15087,4,1.0,1.0,1.0
n6565,n14494,3,0.75,1.0,0.875
n6566,n5022,4,1.0,1.0,1.0
n6567,n12426,4,1.0,1.0,1.0
n6568,n620,4,1.0,1.0,1.0
n6569,n2393,4,1.0,1.0,1.0
n657,n11896,4,1.0,1.0,1.0
n6570,n6250,4,1.0,1.0,1.0
n6571,n2811,4,1.0,1.0,1.0
n6572,n3995,4,1.0,1.0,1.0
n6573,n1095,3,0.75,1.0,0.875
n6574,n4255,4,1.0,1.0,1.0
n6575,n5155,4,1.0,1.0,1.0
n6576,n5162,3,0.75,1.0,0.875
n6577,n14932,4,1.0,1.0,1.0
n6578,n5184,4,1.0,1.0,1.0
n6579,n2187,4,1.0,1.0,1.0
n658,n14434,3,0.75,1.0,0.875
n6580,n5147,3,0.75,1.0,0.875
n6581,n4550,3,0.75,1.0,0.875
n6582,n9595,3,0.75,1.0,0.875
n6583,n12416,4,1.0,1.0,1.0
n6584,n12756,4,1.0,1.0,1.0
n6585,n5290,3,0.75,1.0,0.875
n6586,n5300,4,1.0,1.0,1.0
n6587,n5310,4,1.0,1.0,1.0
n6588,n4661,3,0.75,1.0,0.875
n6589,n9773,3,0.75,1.0,0.875
n659,n9374,4,1.0,1.0,1.0
n6590,n3551,4,1.0,1.0,1.0
n6591,n3807,4,1.0,1.0,1.0
n6592,n12457,4,1.0,1.0,1.0
n6592,n3955,4,1.0,1.0,1.0
n6593,n1043,3,0.75,1.0,0.875
n6594,n5113,4,1.0,1.0,1.0
n6595,n12464,3,0.75,1.0,0.875
n6596,n5413,4,1.0,1.0,1.0
n6597,n12472,4,1.0,1.0,1.0
n6598,n5435,4,1.0,1.0,1.0
n6599,n5449,4,1.0,1.0,1.0
n66,n5301,4,1.0,1.0,1.0
n660,n2410,4,1.0,1.0,1.0
n6600,n1390,3,0.75,1.0,0.875
n6601,n12488,3,0.75,1.0,0.875
n6602,n5376,4,1.0,1.0,1.0
n6603,n5306,4,1.0,1.0,1.0
n6604,n5516,4,1.0,1.0,1.0
n6605,n12497,4,1.0,1.0,1.0
n6606,n5531,3,0.75,1.0,0.875
n6607,n5795,3,0.75,1.0,0.875
n6608,n12499,4,1.0,1.0,1.0
n6609,n5894,4,1.0,1.0,1.0
n661,n7610,4,1.0,1.0,1.0
n6610,n5648,4,1.0,1.0,1.0
n6611,n12503,4,1.0,1.0,1.0
n6612,n7533,4,1.0,1.0,1.0
n6613,n2979,4,1.0,1.0,1.0
n6614,n7799,4,1.0,1.0,1.0
n6615,n5608,4,1.0,1.0,1.0
n6616,n5622,4,1.0,1.0,1.0
n6617,n12532,4,1.0,1.0,1.0
n6618,n14295,4,1.0,1.0,1.0
n6619,n15348,4,1.0,1.0,1.0
n662,n9396,3,0.75,1.0,0.875
n6620,n7346,4,1.0,1.0,1.0
n6621,n9517,4,1.0,1.0,1.0
n6622,n6691,4,1.0,1.0,1.0
n6623,n5716,3,0.75,1.0,0.875
n6624,n6284,4,1.0,1.0,1.0
n6625,n11401,4,1.0,1.0,1.0
n6626,n11656,4,1.0,1.0,1.0
n6627,n12555,4,1.0,1.0,1.0
n6628,n12052,4,1.0,1.0,1.0
n6629,n1519,3,0.75,1.0,0.875
n663,n1459,4,1.0,1.0,1.0
n6630,n5769,4,1.0,1.0,1.0
n6631,n12438,3,0.75,1.0,0.875
n6631,n4927,3,0.75,1.0,0.875
n6632,n5023,4,1.0,1.0,1.0
n6632,n5374,4,1.0,1.0,1.0
n6633,n12569,3,0.75,1.0,0.875
n6634,n5931,4,1.0,1.0,1.0
n6635,n5805,4,1.0,1.0,1.0
n6636,n5804,4,1.0,1.0,1.0
n6637,n5819,4,1.0,1.0,1.0
n6638,n7060,4,1.0,1.0,1.0
n6639,n6696,3,0.75,1.0,0.875
n664,n2420,4,1.0,1.0,1.0
n6640,n6951,4,1.0,1.0,1.0
n6641,n14931,4,1.0,1.0,1.0
n6642,n7454,4,1.0,1.0,1.0
n6643,n7814,4,1.0,1.0,1.0
n6644,n12590,4,1.0,1.0,1.0
n6645,n8229,4,1.0,1.0,1.0
n6646,n3352,4,1.0,1.0,1.0
n6647,n5025,4,1.0,1.0,1.0
n6648,n5902,3,0.75,1.0,0.875
n6649,n13505,4,1.0,1.0,1.0
n6649,n13506,4,1.0,1.0,1.0
n6649,n8940,4,1.0,1.0,1.0
n665,n584,4,1.0,1.0,1.0
n6650,n6986,4,1.0,1.0,1.0
n6651,n7008,3,0.75,1.0,0.875
n6652,n12600,4,1.0,1.0,1.0
n6653,n9927,4,1.0,1.0,1.0
n6654,n10075,3,0.75,0.75,0.75
